r-i,r-J,r-H,r-K,r-w1,r-w2,i-J,i-H,i-K,i-w1,i-w2,J-H,J-K,J-w1,J-w2,H-K,H-w1,H-w2,K-w1,K-w2,w1-w2
1.3789862361999994,3.5582686998999993,4.260268699899999,4.4832686999,4.565268699899999,4.7462686999,2.1792824637,2.8812824637,3.1042824637000006,3.1862824636999996,3.3672824637000005,0.702,0.9250000000000007,1.0069999999999997,1.1880000000000006,0.22300000000000075,0.3049999999999997,0.48600000000000065,0.08199999999999896,0.2629999999999999,0.18100000000000094
1.5221707174459986,3.9032949962169994,4.489294996217,4.732294996216998,4.917294996216999,5.093294996216999,2.3811242787710007,2.967124278771001,3.2101242787709996,3.395124278771,3.5711242787710002,0.5860000000000003,0.8289999999999988,1.0139999999999993,1.1899999999999995,0.24299999999999855,0.42799999999999905,0.6039999999999992,0.1850000000000005,0.36100000000000065,0.17600000000000016
